season,game_date,player,team,position,minutes,points,rebounds,assists,steals,blocks,turnovers,fouls
2025,2025-07-13,Ezi Magbegor,Storm,F,36,19,7,1,2,2,1,3
2025,2025-07-13,Skylar Diggins,Storm,G,35,10,3,4,0,1,3,3
2025,2025-07-13,Erica Wheeler,Storm,G,27,6,3,2,0,0,3,4
2025,2025-07-13,Alysha Clark,Storm,F,13,0,2,1,1,0,1,3
2025,2025-07-13,Dominique Malonga,Storm,C,3,0,2,0,0,0,2,1
2025,2025-07-13,Tiffany Mitchell,Storm,G,23,12,1,1,2,0,1,2
2025,2025-07-13,Zia Cooke,Storm,G,3,0,0,0,0,0,0,0
2025,2025-07-13,Brionna Jones,Dream,F,31,8,7,4,0,1,1,3
2025,2025-07-13,Brittney Griner,Dream,C,27,10,10,1,0,2,5,1
2025,2025-07-13,Allisha Gray,Dream,G,38,16,8,3,1,0,1,2
2025,2025-07-13,Jordin Canada,Dream,G,35,12,8,6,1,2,4,1
2025,2025-07-13,Maya Caldwell,Dream,G,35,12,5,3,1,1,2,3
2025,2025-07-13,Nia Coffey,Dream,F,7,0,1,0,0,0,0,0
2025,2025-07-13,Naz Hillmon,Dream,F,19,11,7,1,0,2,1,2
2025,2025-07-13,Shatori Walker-Kimbrough,Dream,G,2,0,0,0,0,0,0,0
2025,2025-07-13,Te-Hina Paopao,Dream,G,7,3,1,0,0,0,1,0
2025,2025-07-13,Breanna Stewart,Liberty,F,37,18,10,4,3,2,1,2
2025,2025-07-13,Nyara Sabally,Liberty,F,24,7,9,2,0,4,2,5
2025,2025-07-13,Leonie Fiebich,Liberty,F,33,21,4,4,1,0,0,3
2025,2025-07-13,Natasha Cloud,Liberty,G,27,2,1,4,2,0,1,2
2025,2025-07-13,Sabrina Ionescu,Liberty,G,28,9,2,5,1,0,2,3
2025,2025-07-13,Isabelle Harrison,Liberty,F,16,9,6,1,0,0,0,2
2025,2025-07-13,Rebekah Gardner,Liberty,G,3,0,0,0,0,0,0,0
2025,2025-07-13,Kennedy Burke,Liberty,G,18,7,3,4,1,0,0,1
2025,2025-07-13,Marine Johannes,Liberty,G,14,6,1,0,0,0,0,0
2025,2025-07-13,Li Yueru,Wings,C,26,16,5,2,1,1,0,0
2025,2025-07-13,Luisa Geiselsoder,Wings,C,19,7,7,2,0,0,0,1
2025,2025-07-13,Arike Ogunbowale,Wings,G,28,2,2,4,1,0,1,3
2025,2025-07-13,Paige Bueckers,Wings,G,33,21,4,4,2,0,4,1
2025,2025-07-13,JJ Quinerly,Wings,G,24,13,1,4,0,0,2,4
2025,2025-07-13,Myisha Hines-Allen,Wings,F,23,3,7,3,0,0,5,4
2025,2025-07-13,Teaira McCowan,Wings,C,9,5,3,2,0,1,1,1
2025,2025-07-13,Aziaha James,Wings,G,22,11,3,3,1,0,3,1
2025,2025-07-13,Haley Jones,Wings,G,15,5,1,0,0,2,1,4
2025,2025-07-13,Natasha Howard,Fever,F,24,18,2,0,2,0,0,4
2025,2025-07-13,Aliyah Boston,Fever,C,26,17,3,3,0,1,0,1
2025,2025-07-13,Kelsey Mitchell,Fever,G,26,20,4,3,0,0,0,0
2025,2025-07-13,Lexie Hull,Fever,G,18,3,2,1,2,0,1,2
2025,2025-07-13,Caitlin Clark,Fever,G,25,14,3,13,5,1,2,2
2025,2025-07-13,Brianna Turner,Fever,F,4,0,3,0,0,0,1,0
2025,2025-07-13,Makayla Timpson,Fever,F,14,7,4,0,0,0,1,0
2025,2025-07-13,Damiris Dantas,Fever,C,16,2,2,1,0,0,2,2
2025,2025-07-13,Sydney Colson,Fever,G,5,3,0,0,0,0,0,0
2025,2025-07-13,Sophie Cunningham,Fever,G,22,13,5,3,0,0,1,4
2025,2025-07-13,Aari McDonald,Fever,G,20,5,5,6,2,0,0,2
2025,2025-07-12,Kayla Thornton,Valkyries,F,28,10,9,2,0,1,1,2
2025,2025-07-12,Janelle Salaun,Valkyries,F,21,16,6,2,1,0,1,5
2025,2025-07-12,Temi Fagbenle,Valkyries,C,27,13,3,1,1,0,0,5
2025,2025-07-12,Tiffany Hayes,Valkyries,G,26,16,2,5,0,1,1,1
2025,2025-07-12,Veronica Burton,Valkyries,G,28,11,5,8,0,0,0,6
2025,2025-07-12,Monique Billings,Valkyries,F,9,5,2,0,0,0,1,1
2025,2025-07-12,Cecilia Zandalasini,Valkyries,F,18,12,0,1,0,0,1,0
2025,2025-07-12,Laeticia Amihere,Valkyries,F,3,2,0,0,0,0,0,1
2025,2025-07-12,Kate Martin,Valkyries,G,13,8,1,0,0,0,0,1
2025,2025-07-12,Kaitlyn Chen,Valkyries,G,11,3,0,2,1,0,1,2
2025,2025-07-12,Carla Leite,Valkyries,G,15,6,0,2,1,0,4,1
2025,2025-07-12,NaLyssa Smith,Aces,F,9,2,0,1,0,0,0,4
2025,2025-07-12,A'ja Wilson,Aces,C,33,34,16,4,1,2,0,0
2025,2025-07-12,Chelsea Gray,Aces,G,33,6,3,6,2,0,3,1
2025,2025-07-12,Jewell Loyd,Aces,G,31,15,2,1,0,0,1,5
2025,2025-07-12,Jackie Young,Aces,G,31,30,3,6,0,0,3,1
2025,2025-07-12,Kiah Stokes,Aces,C,3,0,0,0,0,0,0,0
2025,2025-07-12,Megan Gustafson,Aces,C,20,5,2,1,0,0,0,5
2025,2025-07-12,Dana Evans,Aces,G,19,8,1,2,0,0,0,2
2025,2025-07-12,Aaliyah Nye,Aces,G,20,4,3,0,1,0,2,2
2025,2025-07-12,Bridget Carleton,Lynx,F,26,6,4,1,0,1,1,1
2025,2025-07-12,Alanna Smith,Lynx,F,34,8,5,4,6,2,2,4
2025,2025-07-12,Napheesa Collier,Lynx,F,36,26,8,5,3,3,2,4
2025,2025-07-12,Kayla McBride,Lynx,G,33,17,0,1,3,0,0,2
2025,2025-07-12,Courtney Williams,Lynx,G,38,13,8,8,0,0,2,2
2025,2025-07-12,Jessica Shepard,Lynx,F,17,2,2,2,0,0,2,2
2025,2025-07-12,Maria Kliundikova,Lynx,F,4,0,1,1,0,0,0,0
2025,2025-07-12,Diamond Miller,Lynx,F,5,6,0,0,0,0,0,0
2025,2025-07-12,Natisha Hiedeman,Lynx,G,8,3,0,0,0,0,0,1
2025,2025-07-12,Michaela Onyenwere,Sky,F,26,4,7,0,0,0,4,3
2025,2025-07-12,Angel Reese,Sky,F,35,19,11,4,2,0,6,4
2025,2025-07-12,Kamilla Cardoso,Sky,C,33,17,15,2,0,2,1,0
2025,2025-07-12,Rachel Banham,Sky,G,31,12,3,5,0,0,0,3
2025,2025-07-12,Ariel Atkins,Sky,G,36,27,3,1,2,1,4,2
2025,2025-07-12,Elizabeth Williams,Sky,C,12,8,0,2,0,0,2,1
2025,2025-07-12,Rebecca Allen,Sky,G,12,0,3,3,0,0,0,0
2025,2025-07-12,Kia Nurse,Sky,G,16,0,3,0,1,0,0,4
2025,2025-07-11,Tina Charles,Sun,C,35,20,10,3,1,0,5,1
2025,2025-07-11,Olivia Nelson-Ododa,Sun,C,34,10,8,1,1,2,0,1
2025,2025-07-11,Bria Hartley,Sun,G,30,7,5,2,0,0,4,5
2025,2025-07-11,Jacy Sheldon,Sun,G,12,0,1,1,0,1,1,3
2025,2025-07-11,Saniya Rivers,Sun,G,35,12,2,3,2,0,1,0
2025,2025-07-11,Haley Peters,Sun,F,5,0,0,0,0,0,0,3
2025,2025-07-11,Aneesah Morrow,Sun,F,11,4,1,0,0,0,0,2
2025,2025-07-11,Lindsay Allen,Sun,G,6,2,1,0,0,0,0,0
2025,2025-07-11,Leila Lacan,Sun,G,32,10,7,1,0,0,4,5
2025,2025-07-11,Nneka Ogwumike,Storm,F,34,16,4,5,1,2,2,1
2025,2025-07-11,Gabby Williams,Storm,F,38,18,2,5,3,0,2,2
2025,2025-07-11,Ezi Magbegor,Storm,F,30,14,4,1,2,2,0,3
2025,2025-07-11,Skylar Diggins,Storm,G,26,14,5,5,0,0,0,4
2025,2025-07-11,Erica Wheeler,Storm,G,31,6,1,5,4,0,1,1
2025,2025-07-11,Alysha Clark,Storm,F,5,0,1,0,0,0,0,1
2025,2025-07-11,Dominique Malonga,Storm,C,10,4,8,1,0,0,2,2
2025,2025-07-11,Tiffany Mitchell,Storm,G,20,5,3,0,0,0,0,4
2025,2025-07-11,Zia Cooke,Storm,G,5,2,0,0,1,0,0,0
2025,2025-07-11,Brionna Jones,Dream,F,24,6,3,1,2,0,1,6
2025,2025-07-11,Brittney Griner,Dream,C,26,10,8,1,1,2,3,2
2025,2025-07-11,Allisha Gray,Dream,G,36,6,4,2,0,0,1,2
2025,2025-07-11,Jordin Canada,Dream,G,37,30,3,8,1,0,1,3
2025,2025-07-11,Rhyne Howard,Dream,G,26,14,3,2,1,3,0,2
2025,2025-07-11,Nia Coffey,Dream,F,6,7,2,0,0,0,2,1
2025,2025-07-11,Naz Hillmon,Dream,F,23,3,5,3,1,1,3,2
2025,2025-07-11,Taylor Thierry,Dream,F,1,0,0,0,0,0,0,0
2025,2025-07-11,Shatori Walker-Kimbrough,Dream,G,1,0,0,0,0,0,0,0
2025,2025-07-11,Maya Caldwell,Dream,G,14,6,1,0,2,0,0,2
2025,2025-07-11,Te-Hina Paopao,Dream,G,5,0,0,2,0,0,0,0
2025,2025-07-11,Natasha Howard,Fever,F,24,9,7,0,2,0,0,0
2025,2025-07-11,Aliyah Boston,Fever,C,33,19,6,8,1,0,3,6
2025,2025-07-11,Kelsey Mitchell,Fever,G,25,25,0,3,1,2,1,1
2025,2025-07-11,Lexie Hull,Fever,G,15,5,5,3,0,0,2,0
2025,2025-07-11,Caitlin Clark,Fever,G,26,12,4,9,0,0,2,1
2025,2025-07-11,Damiris Dantas,Fever,C,21,7,2,0,1,0,2,4
2025,2025-07-11,Sydney Colson,Fever,G,1,0,0,0,0,0,0,0
2025,2025-07-11,Sophie Cunningham,Fever,G,30,16,10,1,0,1,0,1
2025,2025-07-11,Aari McDonald,Fever,G,25,6,1,3,1,0,1,1
2025,2025-07-10,NaLyssa Smith,Aces,F,24,6,4,2,1,1,3,6
2025,2025-07-10,Kiah Stokes,Aces,C,16,0,3,0,1,0,0,2
2025,2025-07-10,Chelsea Gray,Aces,G,29,13,7,3,1,3,3,3
2025,2025-07-10,Jewell Loyd,Aces,G,33,20,3,1,2,0,2,2
2025,2025-07-10,Jackie Young,Aces,G,30,10,7,3,0,0,0,3
2025,2025-07-10,Kierstan Bell,Aces,F,9,2,1,0,0,0,0,1
2025,2025-07-10,Megan Gustafson,Aces,C,22,4,4,0,0,1,1,1
2025,2025-07-10,Dana Evans,Aces,G,22,11,0,2,2,0,2,0
2025,2025-07-10,Aaliyah Nye,Aces,G,14,2,2,1,1,0,0,2
2025,2025-07-10,Kiki Iriafen,Mystics,F,24,12,8,2,0,0,4,4
2025,2025-07-10,Shakira Austin,Mystics,C,27,16,8,2,1,1,2,2
2025,2025-07-10,Brittney Sykes,Mystics,G,35,18,2,4,0,0,5,1
2025,2025-07-10,Sug Sutton,Mystics,G,25,5,1,6,1,0,1,3
2025,2025-07-10,Sonia Citron,Mystics,G,38,9,5,0,0,0,0,1
2025,2025-07-10,Emily Engstler,Mystics,F,2,0,0,0,0,0,0,0
2025,2025-07-10,Aaliyah Edwards,Mystics,F,16,6,6,0,0,2,2,1
2025,2025-07-10,Stefanie Dolson,Mystics,C,13,0,3,1,0,0,0,3
2025,2025-07-10,Lucy Olsen,Mystics,G,2,0,0,0,0,0,0,1
2025,2025-07-10,Jade Melbourne,Mystics,G,18,4,2,5,0,0,2,1
2025,2025-07-10,Bridget Carleton,Lynx,F,28,4,3,6,1,0,2,2
2025,2025-07-10,Alanna Smith,Lynx,F,23,15,5,0,2,2,2,1
2025,2025-07-10,Napheesa Collier,Lynx,F,32,17,8,5,2,2,2,1
2025,2025-07-10,Kayla McBride,Lynx,G,27,5,1,2,2,0,0,1
2025,2025-07-10,Courtney Williams,Lynx,G,33,16,5,7,3,1,3,1
2025,2025-07-10,Jessica Shepard,Lynx,F,14,5,5,3,0,0,1,1
2025,2025-07-10,Maria Kliundikova,Lynx,F,9,5,4,2,1,0,0,0
2025,2025-07-10,Diamond Miller,Lynx,F,12,6,0,1,1,0,0,2
2025,2025-07-10,Alissa Pili,Lynx,F,1,0,0,0,0,0,0,0
2025,2025-07-10,Anastasiia Olairi Kosu,Lynx,F,1,0,0,0,0,1,0,0
2025,2025-07-10,Natisha Hiedeman,Lynx,G,19,18,1,2,1,0,0,2
2025,2025-07-10,Dearica Hamby,Sparks,F,29,12,7,2,1,0,4,5
2025,2025-07-10,Azura Stevens,Sparks,F,27,6,10,1,0,1,5,1
2025,2025-07-10,Rickea Jackson,Sparks,F,31,14,3,1,1,0,3,2
2025,2025-07-10,Kelsey Plum,Sparks,G,32,17,3,12,2,0,5,2
2025,2025-07-10,Julie Allemand,Sparks,G,23,7,2,4,1,0,1,0
2025,2025-07-10,Emma Cannon,Sparks,F,13,7,1,0,2,0,1,2
2025,2025-07-10,Sania Feagin,Sparks,F,1,0,0,0,0,0,0,0
2025,2025-07-10,Mercedes Russell,Sparks,C,9,2,0,0,0,0,0,0
2025,2025-07-10,Julie Vanloo,Sparks,G,17,15,2,3,0,0,2,2
2025,2025-07-10,Rae Burrell,Sparks,G,9,2,2,0,0,0,1,0
2025,2025-07-10,Sarah Ashlee Barker,Sparks,G,8,0,1,1,0,0,0,1
2025,2025-07-09,Li Yueru,Wings,C,31,18,10,0,0,1,2,3
2025,2025-07-09,Luisa Geiselsoder,Wings,C,16,3,7,1,0,0,2,2
2025,2025-07-09,Paige Bueckers,Wings,G,36,17,3,4,2,0,0,1
2025,2025-07-09,Aziaha James,Wings,G,37,8,4,4,4,0,1,1
2025,2025-07-09,JJ Quinerly,Wings,G,31,16,1,5,3,1,2,5
2025,2025-07-09,Myisha Hines-Allen,Wings,F,25,6,4,3,0,1,1,2
2025,2025-07-09,Teaira McCowan,Wings,C,9,4,2,0,0,1,2,3
2025,2025-07-09,Haley Jones,Wings,G,15,4,0,1,1,0,0,1
2025,2025-07-09,Michaela Onyenwere,Sky,F,10,5,3,1,1,0,1,4
2025,2025-07-09,Angel Reese,Sky,F,30,15,11,1,0,1,5,3
2025,2025-07-09,Elizabeth Williams,Sky,C,22,8,5,6,0,0,0,2
2025,2025-07-09,Rachel Banham,Sky,G,32,11,1,2,2,0,0,4
2025,2025-07-09,Ariel Atkins,Sky,G,26,7,4,4,1,3,2,0
2025,2025-07-09,Maddy Westbeld,Sky,F,4,0,2,0,0,0,0,1
2025,2025-07-09,Kamilla Cardoso,Sky,C,24,9,4,4,1,2,3,3
2025,2025-07-09,Rebecca Allen,Sky,G,27,27,6,3,0,3,1,3
2025,2025-07-09,Kia Nurse,Sky,G,17,3,2,2,0,0,1,1
2025,2025-07-09,Hailey Van Lith,Sky,G,8,2,2,1,0,1,2,2
2025,2025-07-09,Bridget Carleton,Lynx,F,34,10,2,4,2,0,1,2
2025,2025-07-09,Alanna Smith,Lynx,F,29,2,9,1,0,0,1,3
2025,2025-07-09,Napheesa Collier,Lynx,F,36,18,7,2,1,2,2,0
2025,2025-07-09,Kayla McBride,Lynx,G,33,6,2,0,0,0,1,2
2025,2025-07-09,Courtney Williams,Lynx,G,32,21,6,5,1,0,4,2
2025,2025-07-09,Jessica Shepard,Lynx,F,11,8,7,2,0,0,4,0
2025,2025-07-09,Maria Kliundikova,Lynx,F,4,0,0,0,1,0,0,0
2025,2025-07-09,Diamond Miller,Lynx,F,8,0,0,0,0,0,1,3
2025,2025-07-09,Natisha Hiedeman,Lynx,G,13,6,3,3,0,0,2,1
2025,2025-07-09,Alyssa Thomas,Mercury,F,34,29,8,5,2,0,3,2
2025,2025-07-09,Kathryn Westbeld,Mercury,F,28,7,6,0,2,0,1,4
2025,2025-07-09,Natasha Mack,Mercury,F,16,7,6,0,0,0,0,1
2025,2025-07-09,Sami Whitcomb,Mercury,G,29,10,5,6,1,1,3,1
2025,2025-07-09,Monique Akoa Makani,Mercury,G,30,13,0,4,0,0,2,2
2025,2025-07-09,DeWanna Bonner,Mercury,F,26,7,6,2,1,0,0,1
2025,2025-07-09,Kalani Brown,Mercury,C,2,2,1,0,0,0,0,0
2025,2025-07-09,Kitija Laksa,Mercury,G,19,2,1,0,0,0,0,1
2025,2025-07-09,Kiana Williams,Mercury,G,16,2,2,0,0,0,0,0
2025,2025-07-09,Kayla Thornton,Valkyries,F,27,18,8,2,1,0,0,1
2025,2025-07-09,Temi Fagbenle,Valkyries,C,19,7,5,2,1,0,2,4
2025,2025-07-09,Tiffany Hayes,Valkyries,G,28,6,8,2,1,0,6,0
2025,2025-07-09,Kate Martin,Valkyries,G,19,5,2,0,0,0,1,2
2025,2025-07-09,Veronica Burton,Valkyries,G,34,21,8,6,1,0,2,2
2025,2025-07-09,Monique Billings,Valkyries,F,12,5,2,0,0,2,1,1
2025,2025-07-09,Laeticia Amihere,Valkyries,F,10,4,6,2,0,0,2,3
2025,2025-07-09,Janelle Salaun,Valkyries,F,25,4,7,1,0,0,0,1
2025,2025-07-09,Kaitlyn Chen,Valkyries,G,14,5,1,3,2,0,2,0
2025,2025-07-09,Carla Leite,Valkyries,G,13,5,0,0,1,0,0,2
2025,2025-07-09,Natasha Howard,Fever,F,16,4,2,2,1,0,2,1
2025,2025-07-09,Aliyah Boston,Fever,C,27,6,6,2,2,0,0,2
2025,2025-07-09,Kelsey Mitchell,Fever,G,30,12,3,0,1,1,3,1
2025,2025-07-09,Aari McDonald,Fever,G,27,7,1,4,0,0,2,3
2025,2025-07-09,Caitlin Clark,Fever,G,25,10,5,6,1,0,4,1
2025,2025-07-09,Makayla Timpson,Fever,F,20,10,6,0,3,2,0,3
2025,2025-07-09,Damiris Dantas,Fever,C,9,4,1,0,0,0,0,0
2025,2025-07-09,Sydney Colson,Fever,G,2,0,0,0,0,0,0,0
2025,2025-07-09,Sophie Cunningham,Fever,G,21,3,3,0,0,0,2,3
2025,2025-07-09,Lexie Hull,Fever,G,24,5,9,1,1,0,1,2
2025,2025-07-09,Nneka Ogwumike,Storm,F,35,12,12,3,1,0,3,1
2025,2025-07-09,Gabby Williams,Storm,F,36,21,5,1,1,0,1,2
2025,2025-07-09,Ezi Magbegor,Storm,F,35,13,6,3,1,1,0,5
2025,2025-07-09,Skylar Diggins,Storm,G,33,23,3,7,1,0,2,3
2025,2025-07-09,Erica Wheeler,Storm,G,34,10,1,7,1,0,1,3
2025,2025-07-09,Alysha Clark,Storm,F,13,4,3,0,0,0,1,2
2025,2025-07-09,Dominique Malonga,Storm,C,6,0,1,1,0,0,1,2
2025,2025-07-09,Zia Cooke,Storm,G,7,0,0,0,0,0,0,2
2025,2025-07-09,Tina Charles,Sun,C,35,29,11,0,0,1,1,2
2025,2025-07-09,Olivia Nelson-Ododa,Sun,C,25,8,6,0,0,3,2,2
2025,2025-07-09,Bria Hartley,Sun,G,24,15,3,5,1,0,1,3
2025,2025-07-09,Jacy Sheldon,Sun,G,30,16,2,4,0,0,2,2
2025,2025-07-09,Saniya Rivers,Sun,G,34,11,4,7,4,1,0,2
2025,2025-07-09,Haley Peters,Sun,F,4,0,0,1,0,0,0,1
2025,2025-07-09,Aneesah Morrow,Sun,F,20,6,7,0,0,1,2,3
2025,2025-07-09,Lindsay Allen,Sun,G,9,0,1,1,0,0,1,0
2025,2025-07-09,Leila Lacan,Sun,G,19,8,4,3,0,0,1,4
2025,2025-07-08,NaLyssa Smith,Aces,F,26,11,4,1,0,2,1,5
2025,2025-07-08,A'ja Wilson,Aces,C,14,2,4,2,0,0,0,0
2025,2025-07-08,Chelsea Gray,Aces,G,34,11,7,3,1,1,5,3
2025,2025-07-08,Jewell Loyd,Aces,G,32,10,3,2,0,0,1,1
2025,2025-07-08,Jackie Young,Aces,G,33,19,7,3,0,2,5,4
2025,2025-07-08,Kierstan Bell,Aces,F,17,9,2,0,0,1,0,3
2025,2025-07-08,Kiah Stokes,Aces,C,12,0,3,0,0,1,2,2
2025,2025-07-08,Dana Evans,Aces,G,14,16,2,1,1,0,2,2
2025,2025-07-08,Aaliyah Nye,Aces,G,18,0,0,1,0,0,0,2
2025,2025-07-08,Breanna Stewart,Liberty,F,37,15,7,5,2,1,1,2
2025,2025-07-08,Nyara Sabally,Liberty,F,18,4,2,1,0,0,1,3
2025,2025-07-08,Leonie Fiebich,Liberty,F,33,15,9,2,0,3,0,4
2025,2025-07-08,Kennedy Burke,Liberty,G,32,10,0,0,6,0,1,2
2025,2025-07-08,Sabrina Ionescu,Liberty,G,36,28,8,8,2,1,3,1
2025,2025-07-08,Rebekah Gardner,Liberty,G,17,2,4,1,0,0,0,3
2025,2025-07-08,Marine Johannes,Liberty,G,24,10,4,3,0,0,3,1
2025,2025-07-08,Jaylyn Sherrod,Liberty,G,4,3,0,1,0,0,0,2
2025,2025-07-08,Michaela Onyenwere,Sky,F,15,2,1,3,0,0,0,1
2025,2025-07-08,Angel Reese,Sky,F,36,22,15,4,1,0,3,5
2025,2025-07-08,Elizabeth Williams,Sky,C,30,20,7,1,0,1,2,6
2025,2025-07-08,Rachel Banham,Sky,G,25,13,4,3,2,0,4,3
2025,2025-07-08,Ariel Atkins,Sky,G,35,11,0,5,3,2,5,4
2025,2025-07-08,Maddy Westbeld,Sky,F,12,3,6,0,1,0,1,2
2025,2025-07-08,Moriah Jefferson,Sky,G,4,0,0,1,0,0,0,0
2025,2025-07-08,Rebecca Allen,Sky,G,14,0,2,1,1,2,0,3
2025,2025-07-08,Kia Nurse,Sky,G,25,8,4,1,0,0,1,2
2025,2025-07-08,Hailey Van Lith,Sky,G,3,0,0,0,0,0,0,0
2025,2025-07-08,Kiki Iriafen,Mystics,F,31,11,10,2,0,1,1,3
2025,2025-07-08,Shakira Austin,Mystics,C,24,15,8,4,2,2,2,5
2025,2025-07-08,Brittney Sykes,Mystics,G,32,11,4,4,2,0,3,0
2025,2025-07-08,Sug Sutton,Mystics,G,23,9,1,2,1,0,1,2
2025,2025-07-08,Sonia Citron,Mystics,G,35,13,8,3,1,0,0,3
2025,2025-07-08,Emily Engstler,Mystics,F,4,0,2,1,0,0,0,0
2025,2025-07-08,Aaliyah Edwards,Mystics,F,17,8,3,0,1,1,0,4
2025,2025-07-08,Stefanie Dolson,Mystics,C,9,5,2,1,0,0,2,1
2025,2025-07-08,Lucy Olsen,Mystics,G,6,2,0,0,0,0,0,0
2025,2025-07-08,Jade Melbourne,Mystics,G,19,7,0,1,1,0,4,3
2025,2025-07-07,Li Yueru,Wings,C,23,2,7,0,0,0,2,0
2025,2025-07-07,Luisa Geiselsoder,Wings,C,29,4,8,1,0,1,1,2
2025,2025-07-07,Paige Bueckers,Wings,G,24,11,2,3,0,1,3,2
2025,2025-07-07,Aziaha James,Wings,G,36,15,4,3,1,0,4,2
2025,2025-07-07,JJ Quinerly,Wings,G,29,18,1,5,2,0,2,5
2025,2025-07-07,Myisha Hines-Allen,Wings,F,24,11,8,4,1,0,4,3
2025,2025-07-07,Liatu King,Wings,F,12,2,4,0,0,0,0,1
2025,2025-07-07,Teaira McCowan,Wings,C,22,9,10,0,1,1,1,1
2025,2025-07-07,Alyssa Thomas,Mercury,F,29,15,10,15,2,0,4,4
2025,2025-07-07,Kathryn Westbeld,Mercury,F,28,14,4,0,0,0,0,0
2025,2025-07-07,Natasha Mack,Mercury,F,24,4,10,4,1,2,1,3
2025,2025-07-07,Sami Whitcomb,Mercury,G,27,36,6,1,2,0,3,3
2025,2025-07-07,Monique Akoa Makani,Mercury,G,23,4,1,3,3,0,0,3
2025,2025-07-07,Kalani Brown,Mercury,C,24,6,9,2,0,3,0,1
2025,2025-07-07,Kitija Laksa,Mercury,G,24,6,0,0,0,0,0,1
2025,2025-07-07,Kiana Williams,Mercury,G,21,17,3,4,1,0,1,0
2025,2025-07-07,Kayla Thornton,Valkyries,F,34,15,6,3,1,0,1,3
2025,2025-07-07,Monique Billings,Valkyries,F,29,19,6,1,1,0,2,3
2025,2025-07-07,Temi Fagbenle,Valkyries,C,25,0,4,2,1,0,4,5
2025,2025-07-07,Tiffany Hayes,Valkyries,G,27,12,3,1,0,0,6,3
2025,2025-07-07,Veronica Burton,Valkyries,G,26,11,3,7,1,0,4,1
2025,2025-07-07,Stephanie Talbot,Valkyries,F,6,2,0,0,0,0,0,1
2025,2025-07-07,Laeticia Amihere,Valkyries,F,17,4,6,4,0,0,2,2
2025,2025-07-07,Janelle Salaun,Valkyries,F,4,0,0,0,0,0,0,2
2025,2025-07-07,Kate Martin,Valkyries,G,18,11,1,1,1,0,1,1
2025,2025-07-07,Kaitlyn Chen,Valkyries,G,15,7,0,0,0,0,1,1
2025,2025-07-07,Brionna Jones,Dream,F,30,14,8,5,2,0,0,3
2025,2025-07-07,Brittney Griner,Dream,C,18,11,5,0,0,1,3,4
2025,2025-07-07,Allisha Gray,Dream,G,35,24,1,4,2,1,4,1
2025,2025-07-07,Jordin Canada,Dream,G,26,7,4,9,3,0,1,1
2025,2025-07-07,Rhyne Howard,Dream,G,34,15,4,4,2,0,1,4
2025,2025-07-07,Nia Coffey,Dream,F,3,0,1,0,0,1,0,0
2025,2025-07-07,Naz Hillmon,Dream,F,31,16,6,1,1,1,0,1
2025,2025-07-07,Taylor Thierry,Dream,F,3,0,0,0,1,0,0,0
2025,2025-07-07,Shatori Walker-Kimbrough,Dream,G,4,0,1,0,0,0,0,1
2025,2025-07-07,Maya Caldwell,Dream,G,6,3,0,0,0,0,0,0
2025,2025-07-07,Te-Hina Paopao,Dream,G,8,0,1,1,0,0,1,0
2025,2025-07-06,Michaela Onyenwere,Sky,F,26,11,8,1,0,0,0,2
2025,2025-07-06,Angel Reese,Sky,F,37,16,17,6,0,1,6,4
2025,2025-07-06,Elizabeth Williams,Sky,C,36,12,7,2,0,0,2,0
2025,2025-07-06,Rachel Banham,Sky,G,27,20,2,2,0,0,1,4
2025,2025-07-06,Ariel Atkins,Sky,G,33,11,5,6,4,0,2,2
2025,2025-07-06,Maddy Westbeld,Sky,F,5,0,3,1,0,1,1,0
2025,2025-07-06,Rebecca Allen,Sky,G,15,2,1,2,0,0,0,2
2025,2025-07-06,Kia Nurse,Sky,G,17,3,2,1,0,0,0,1
2025,2025-07-06,Hailey Van Lith,Sky,G,4,0,0,0,0,0,1,1
2025,2025-07-06,Bridget Carleton,Lynx,F,26,0,5,2,1,0,0,3
2025,2025-07-06,Alanna Smith,Lynx,F,24,4,2,1,2,2,0,1
2025,2025-07-06,Napheesa Collier,Lynx,F,32,21,7,0,0,2,3,2
2025,2025-07-06,Kayla McBride,Lynx,G,33,11,3,5,0,1,0,3
2025,2025-07-06,Courtney Williams,Lynx,G,31,25,8,6,0,0,2,2
2025,2025-07-06,Jessica Shepard,Lynx,F,12,4,3,2,0,0,2,2
2025,2025-07-06,Maria Kliundikova,Lynx,F,12,5,4,0,1,3,0,2
2025,2025-07-06,Diamond Miller,Lynx,F,16,10,5,3,1,2,1,0
2025,2025-07-06,Natisha Hiedeman,Lynx,G,13,0,0,2,1,0,0,2
2025,2025-07-06,NaLyssa Smith,Aces,F,24,11,10,1,2,0,1,3
2025,2025-07-06,A'ja Wilson,Aces,C,24,19,3,0,2,4,1,1
2025,2025-07-06,Chelsea Gray,Aces,G,20,6,2,8,0,0,2,1
2025,2025-07-06,Jewell Loyd,Aces,G,32,3,6,2,2,0,3,2
2025,2025-07-06,Jackie Young,Aces,G,21,14,3,6,1,0,1,2
2025,2025-07-06,Kierstan Bell,Aces,F,18,8,2,0,1,1,1,2
2025,2025-07-06,Kiah Stokes,Aces,C,18,2,5,1,0,1,1,1
2025,2025-07-06,Dana Evans,Aces,G,23,18,4,3,1,0,2,2
2025,2025-07-06,Aaliyah Nye,Aces,G,21,5,0,0,0,0,2,1
